#Thorlabs FTS
[SpectrumHeader]
#Date,20240321
#Time,12010261
#GMTTime,12010261
#Instrument,0
#InstrModel,CCS200
#Series,0
#InterferometerSerial,M00998564
#Type,emission
#ChannelIndex,0
#XAxisUnit,nm_air
#YAxisUnit,intensity
#Average,1
#RollingAverage,0
#SpectrumSmooth,0
#SSmoothParam1,0
#SSmoothParam2,0
#SSmoothParam3,0
#SSmoothParam4,0
#IntegrationTime,12.880773
#TriggerMode,0
#AirMeasureOpt,0
#AirTemp,0.00
#AirPressure,0.00
#AirRelHum,0.00
#WnrMin,9801.357422
#WnrMax,51618.601562
#Length,3648
#Resolution,0.0000000000e+00
#ADC,0
#InstrStatus,0
#RefLaserLocked,0
#ChannelIndex,0
#AttenuationFilter,0
#Stitched,0
#ExcitationWavelength_nm,0
#SoftwareVersion,
#FirmwareVersion,
#Motor_FirmwareVersion,
#ReconstructionAlgorithms_SoftwareVersion,
#Sensor_FirmwareVersion,
#InstrSeriesIdentifier,MUN_CCS_SERIES
#Name,
#Comment,""
#ExtComment,""
#Source,
[Data]
1.937286072e+02,1.319524250e-03
1.939320068e+02,2.333563898e-04
1.941354218e+02,1.115867868e-03
1.943388519e+02,4.667127723e-05
1.945422974e+02,1.200724626e-03
1.947457581e+02,-5.515696466e-05
1.949492340e+02,2.015350619e-03
1.951527252e+02,1.523180748e-03
1.953562469e+02,5.558124976e-04
1.955597687e+02,1.353467000e-03
1.957633209e+02,1.675923122e-03
1.959668732e+02,2.163850149e-04
1.961704559e+02,1.315281406e-04
1.963740540e+02,4.539842485e-04
1.965776520e+02,1.845636871e-03
1.967812805e+02,3.691273741e-04
1.969849243e+02,1.862608246e-03
1.971885834e+02,-3.945844364e-04
1.973922577e+02,1.455295249e-03
1.975959473e+02,-1.230424532e-04
1.977996521e+02,1.098896493e-03
1.980033722e+02,6.236979971e-04
1.982071075e+02,6.364264846e-05
1.984108734e+02,1.641980372e-03
1.986146393e+02,1.947465120e-03
1.988184204e+02,1.183753251e-03
1.990222321e+02,7.085548714e-04
1.992260437e+02,5.388411228e-04
1.994298859e+02,1.251638751e-03
1.996337433e+02,6.576407468e-04
1.998376007e+02,1.625008998e-03
2.000414886e+02,-7.000691839e-04
2.002453918e+02,2.842704998e-04
2.004493103e+02,-2.121421676e-05
2.006532440e+02,1.523180748e-03
2.008571930e+02,2.163850149e-04
2.010611572e+02,7.424976211e-04
2.012651367e+02,5.558124976e-04
2.014691315e+02,9.291826864e-04
2.016731415e+02,1.540152123e-03
2.018771820e+02,1.930493745e-03
2.020812225e+02,2.333563898e-04
2.022852783e+02,2.333563898e-04
2.024893646e+02,8.103830623e-04
2.026934509e+02,1.014039619e-03
2.028975677e+02,-2.121421676e-05
2.031016998e+02,8.273544372e-04
2.033058319e+02,-6.321836845e-04
2.035099945e+02,1.217696001e-03
2.037141724e+02,2.333563898e-04
2.039183655e+02,1.879579620e-03
2.041225739e+02,2.333563898e-04
2.043267975e+02,1.455295249e-03
2.045310364e+02,-2.927561873e-04
2.047352905e+02,1.115867868e-03
2.049395599e+02,1.149810501e-03
2.051438446e+02,1.862608246e-03
2.053481445e+02,7.255262462e-04
2.055524750e+02,1.777751371e-03
2.057568054e+02,1.760779996e-03
2.059611511e+02,1.472266624e-03
2.061655273e+02,2.842704998e-04
2.063699036e+02,8.443258121e-04
2.065743103e+02,4.030701239e-04
2.067787323e+02,1.862608246e-03
2.069831543e+02,1.014039619e-03
2.071876068e+02,1.081925118e-03
2.073920746e+02,1.608037623e-03
2.075965576e+02,3.860987490e-04
2.078010406e+02,1.387409749e-03
2.080055542e+02,1.217696001e-03
2.082100830e+02,5.388411228e-04
2.084146271e+02,1.540152123e-03
2.086192017e+02,-1.569852029e-04
2.088237762e+02,1.506209373e-03
2.090283661e+02,-2.248707024e-04
2.092329712e+02,8.443258121e-04
2.094376068e+02,3.182132496e-04
2.096422424e+02,1.234667376e-03
2.098468933e+02,5.388411228e-04
2.100515747e+02,1.964436378e-03
2.102562561e+02,1.047982369e-03
2.104609680e+02,4.200414987e-04
2.106656799e+02,2.503277501e-04
2.108704224e+02,-3.436703118e-04
2.110751801e+02,5.558124976e-04
2.112799530e+02,5.727838725e-04
2.114847260e+02,1.879579620e-03
2.116895294e+02,1.047982369e-03
2.118943481e+02,7.934116875e-04
2.120991821e+02,1.455295249e-03
2.123040314e+02,2.969990419e-05
2.125088959e+02,8.103830623e-04
2.127137756e+02,9.461540612e-04
2.129186707e+02,6.915834965e-04
2.131235962e+02,8.061402332e-05
2.133285217e+02,8.443258121e-04
2.135334625e+02,1.608037623e-03
2.137384186e+02,1.031010994e-03
2.139434052e+02,5.048983730e-04
2.141483917e+02,4.539842485e-04
2.143534088e+02,7.255262462e-04
2.145584259e+02,1.268610125e-03
2.147634735e+02,9.970682440e-04
2.149685211e+02,7.085548714e-04
2.151735992e+02,1.251638751e-03
2.153786926e+02,9.461540612e-04
2.155838013e+02,-2.418420772e-04
2.157889099e+02,2.503277501e-04
2.159940491e+02,5.048983730e-04
2.161992035e+02,1.251638751e-03
2.164043732e+02,-2.588134375e-04
2.166095581e+02,1.760779996e-03
2.168147583e+02,9.800968692e-04
2.170199738e+02,1.641980372e-03
2.172252045e+02,1.132839127e-03
2.174304504e+02,1.336495625e-03
2.176357269e+02,7.424976211e-04
2.178410034e+02,1.115867868e-03
2.180462952e+02,6.236979971e-04
2.182516022e+02,2.049293369e-03
2.184569397e+02,3.012418747e-04
2.186622772e+02,5.048983730e-04
2.188676453e+02,3.182132496e-04
2.190730133e+02,9.122113115e-04
2.192784119e+02,1.574094873e-03
2.194838104e+02,8.103830623e-04
2.196892395e+02,4.879269982e-04
2.198946838e+02,2.015350619e-03
2.201001282e+02,-5.473268102e-04
2.203056030e+02,2.337806625e-03
2.205110931e+02,8.612971869e-04
2.207165985e+02,1.658951747e-03
2.209221039e+02,1.692894497e-03
2.211276398e+02,1.404381124e-03
2.213331909e+02,-1.400138281e-04
2.215387573e+02,1.540152123e-03
2.217443390e+02,3.012418747e-04
2.219499359e+02,5.727838725e-04
2.221555481e+02,-2.588134375e-04
2.223611908e+02,1.234667376e-03
2.225668335e+02,7.934116875e-04
2.227724915e+02,1.489237999e-03
2.229781647e+02,5.218697479e-04
2.231838684e+02,1.421352499e-03
2.233895721e+02,1.115867868e-03
2.235952911e+02,4.370128736e-04
2.238010406e+02,8.952399367e-04
2.240067902e+02,2.032321878e-03
2.242125702e+02,6.746121217e-04
2.244183502e+02,1.234667376e-03
2.246241608e+02,-4.624699359e-04
2.248299713e+02,1.217696001e-03
2.250358124e+02,1.336495625e-03
2.252416687e+02,1.591066248e-03
2.254475250e+02,9.122113115e-04
2.256534119e+02,-2.588134375e-04
2.258593140e+02,1.608037623e-03
2.260652313e+02,7.085548714e-04
2.262711639e+02,2.333563898e-04
2.264770966e+02,9.970682440e-04
2.266830597e+02,1.591066248e-03
2.268890381e+02,1.014039619e-03
2.270950317e+02,1.421352499e-03
2.273010406e+02,1.777751371e-03
2.275070648e+02,1.540152123e-03
2.277131042e+02,1.200724626e-03
2.279191742e+02,-1.090410748e-03
2.281252441e+02,1.370438375e-03
2.283313293e+02,1.014039619e-03
2.285374298e+02,1.149810501e-03
2.287435455e+02,5.897552473e-04
2.289496918e+02,7.934116875e-04
2.291558380e+02,-1.569852029e-04
2.293619995e+02,1.268610125e-03
2.295681915e+02,1.709865872e-03
2.297743835e+02,1.285581500e-03
2.299806061e+02,7.764403126e-04
2.301868286e+02,1.862608246e-03
2.303930817e+02,1.353467000e-03
2.305993347e+02,4.667127723e-05
2.308056183e+02,1.183753251e-03
2.310119019e+02,2.117178869e-03
2.312182159e+02,-4.115558113e-04
2.314245453e+02,4.709556233e-04
2.316308746e+02,5.048983730e-04
2.318372345e+02,2.507520374e-03
2.320436096e+02,1.484995155e-04
2.322500000e+02,1.506209373e-03
2.324564056e+02,1.268610125e-03
2.326628113e+02,9.800968692e-04
2.328692474e+02,7.085548714e-04
2.330756989e+02,1.947465120e-03
2.332821655e+02,9.800968692e-04
2.334886475e+02,9.800968692e-04
2.336951447e+02,-2.588134375e-04
2.339016571e+02,1.658951747e-03
2.341081848e+02,-6.321836845e-04
2.343147278e+02,1.319524250e-03
2.345212860e+02,1.183753251e-03
2.347278748e+02,9.970682440e-04
2.349344635e+02,-4.624699359e-04
2.351410675e+02,5.558124976e-04
2.353476868e+02,6.236979971e-04
2.355543213e+02,1.794722746e-03
2.357609863e+02,1.031010994e-03
2.359676514e+02,6.746121217e-04
2.361743317e+02,1.824422652e-04
2.363810425e+02,8.782685618e-04
2.365877533e+02,-2.588134375e-04
2.367944946e+02,1.217696001e-03
2.370012360e+02,9.291826864e-04
2.372079926e+02,4.370128736e-04
2.374147797e+02,9.291826864e-04
2.376215668e+02,7.594689378e-04
2.378283844e+02,9.970682440e-04
2.380352173e+02,1.879579620e-03
2.382420502e+02,4.539842485e-04
2.384489136e+02,8.103830623e-04
2.386557770e+02,8.952399367e-04
2.388626709e+02,1.947465120e-03
2.390695801e+02,8.061402332e-05
2.392764893e+02,1.658951747e-03
2.394834290e+02,2.388720866e-03
2.396903839e+02,1.455295249e-03
2.398973541e+02,8.103830623e-04
2.401043243e+02,1.064953743e-03
2.403113251e+02,4.709556233e-04
2.405183411e+02,2.134150127e-03
2.407253723e+02,6.576407468e-04
2.409324188e+02,1.557123498e-03
2.411394806e+02,3.860987490e-04
2.413465576e+02,4.539842485e-04
2.415536499e+02,5.218697479e-04
2.417607574e+02,1.845636871e-03
2.419678802e+02,-4.454985610e-04
2.421750183e+02,1.794722746e-03
2.423821716e+02,7.934116875e-04
2.425893402e+02,8.103830623e-04
2.427965240e+02,9.122113115e-04
2.430037231e+02,4.200414987e-04
2.432109375e+02,5.218697479e-04
2.434181671e+02,1.217696001e-03
2.436254120e+02,6.576407468e-04
2.438326874e+02,8.612971869e-04
2.440399628e+02,7.085548714e-04
2.442472534e+02,1.608037623e-03
2.444545593e+02,6.746121217e-04
2.446618805e+02,1.387409749e-03
2.448692322e+02,1.370438375e-03
2.450765839e+02,-2.588134375e-04
2.452839508e+02,1.998379128e-03
2.454913483e+02,2.371749375e-03
2.456987457e+02,2.842704998e-04
2.459061584e+02,1.014039619e-03
2.461136017e+02,1.879579620e-03
2.463210449e+02,1.047982369e-03
2.465285187e+02,7.764403126e-04
2.467359924e+02,1.047982369e-03
2.469434814e+02,6.364264846e-05
2.471510010e+02,2.083236119e-03
2.473585205e+02,-2.927561873e-04
2.475660706e+02,1.064953743e-03
2.477736206e+02,1.574094873e-03
2.479812012e+02,1.591066248e-03
2.481887817e+02,7.424976211e-04
2.483963928e+02,2.672991250e-04
2.486040192e+02,7.594689378e-04
2.488116455e+02,1.472266624e-03
2.490193024e+02,1.709865872e-03
2.492269592e+02,1.251638751e-03
2.494346466e+02,1.098896493e-03
2.496423492e+02,8.612971869e-04
2.498500519e+02,1.387409749e-03
2.500577850e+02,2.151121618e-03
2.502655334e+02,1.472266624e-03
2.504732819e+02,1.370438375e-03
2.506810608e+02,1.760779996e-03
2.508888550e+02,7.255262462e-04
2.510966644e+02,6.236979971e-04
2.513044739e+02,5.897552473e-04
2.515123138e+02,9.461540612e-04
2.517201691e+02,1.828665496e-03
2.519280396e+02,4.200414987e-04
2.521359100e+02,2.100207377e-03
2.523438110e+02,-6.152123096e-04
2.525517273e+02,1.811694121e-03
2.527596588e+02,1.879579620e-03
2.529676056e+02,1.845636871e-03
2.531755676e+02,1.183753251e-03
2.533835297e+02,7.764403126e-04
2.535915222e+02,6.364264846e-05
2.537995300e+02,6.364264846e-05
2.540075531e+02,1.794722746e-03
2.542155914e+02,1.574094873e-03
2.544236450e+02,1.981407870e-03
2.546317139e+02,1.709865872e-03
2.548397980e+02,1.557123498e-03
2.550478973e+02,1.658951747e-03
2.552560120e+02,1.760779996e-03
2.554641418e+02,2.151121618e-03
2.556722870e+02,8.782685618e-04
2.558804474e+02,2.779062372e-03
2.560886230e+02,1.472266624e-03
2.562968140e+02,1.794722746e-03
2.565050049e+02,1.862608246e-03
2.567132263e+02,1.625008998e-03
2.569214783e+02,1.506209373e-03
2.571297302e+02,2.694205614e-03
2.573379822e+02,6.406693719e-04
2.575462646e+02,1.319524250e-03
2.577545776e+02,1.200724626e-03
2.579628906e+02,1.760779996e-03
2.581712036e+02,1.472266624e-03
2.583795776e+02,2.117178869e-03
2.585879211e+02,8.273544372e-04
2.587962952e+02,1.404381124e-03
2.590046997e+02,1.879579620e-03
2.592131042e+02,2.015350619e-03
2.594215088e+02,1.896550995e-03
2.596299438e+02,1.540152123e-03
2.598384094e+02,1.709865872e-03
2.600468750e+02,2.134150127e-03
2.602553406e+02,1.726837247e-03
2.604638672e+02,1.523180748e-03
2.606723633e+02,1.726837247e-03
2.608808899e+02,7.594689378e-04
2.610894470e+02,1.845636871e-03
2.612980042e+02,1.149810501e-03
2.615065613e+02,8.443258121e-04
2.617151489e+02,1.947465120e-03
2.619237671e+02,1.574094873e-03
2.621323853e+02,2.473577624e-03
2.623410339e+02,8.103830623e-04
2.625496826e+02,1.149810501e-03
2.627583313e+02,1.879579620e-03
