#Thorlabs FTS
[SpectrumHeader]
#Date,20240315
#Time,14221877
#GMTTime,14221877
#Instrument,0
#InstrModel,CCS200
#Series,0
#InterferometerSerial,M00998564
#Type,emission
#ChannelIndex,0
#XAxisUnit,nm_air
#YAxisUnit,intensity
#Average,1
#RollingAverage,0
#SpectrumSmooth,0
#SSmoothParam1,0
#SSmoothParam2,0
#SSmoothParam3,0
#SSmoothParam4,0
#IntegrationTime,200.000000
#TriggerMode,0
#AirMeasureOpt,0
#AirTemp,0.00
#AirPressure,0.00
#AirRelHum,0.00
#WnrMin,9801.357422
#WnrMax,51618.601562
#Length,3648
#Resolution,0.0000000000e+00
#ADC,0
#InstrStatus,0
#RefLaserLocked,0
#ChannelIndex,0
#AttenuationFilter,0
#Stitched,0
#ExcitationWavelength_nm,0
#SoftwareVersion,
#FirmwareVersion,
#Motor_FirmwareVersion,
#ReconstructionAlgorithms_SoftwareVersion,
#Sensor_FirmwareVersion,
#InstrSeriesIdentifier,MUN_CCS_SERIES
#Name,
#Comment,""
#ExtComment,""
#Source,
[Data]
1.937286072e+02,1.887464081e-03
1.939320068e+02,1.172751887e-03
1.941354218e+02,1.359938411e-03
1.943388519e+02,2.312887926e-03
1.945422974e+02,3.316888353e-03
1.947457581e+02,1.615192741e-03
1.949492340e+02,1.342921401e-03
1.951527252e+02,3.333905246e-03
1.953562469e+02,2.466040431e-03
1.955597687e+02,1.581158838e-03
1.957633209e+02,1.104684081e-03
1.959668732e+02,1.955531770e-03
1.961704559e+02,4.410227702e-04
1.963740540e+02,1.700277557e-03
1.965776520e+02,3.299871460e-03
1.967812805e+02,1.904480974e-03
1.969849243e+02,2.261837013e-03
1.971885834e+02,6.962771295e-04
1.973922577e+02,7.473279838e-04
1.975959473e+02,1.155734877e-03
1.977996521e+02,9.174975567e-04
1.980033722e+02,2.346921945e-03
1.982071075e+02,2.142718295e-03
1.984108734e+02,2.687260974e-03
1.986146393e+02,8.664467023e-04
1.988184204e+02,1.138717984e-03
1.990222321e+02,1.547124935e-03
1.992260437e+02,-1.418079705e-06
1.994298859e+02,1.308887498e-03
1.996337433e+02,1.802379265e-03
1.998376007e+02,2.738311887e-03
2.000414886e+02,1.172751887e-03
2.002453918e+02,1.734311460e-03
2.004493103e+02,1.376955304e-03
2.006532440e+02,1.785362256e-03
2.008571930e+02,9.515314596e-04
2.010611572e+02,3.559379838e-04
2.012651367e+02,1.517345227e-04
2.014691315e+02,3.384956159e-03
2.016731415e+02,8.324127411e-04
2.018771820e+02,1.019599265e-03
2.020812225e+02,1.445023227e-03
2.022852783e+02,2.959532198e-03
2.024893646e+02,2.755328780e-03
2.026934509e+02,2.925498411e-03
2.028975677e+02,5.431245081e-04
2.031016998e+02,3.180752741e-03
2.033058319e+02,1.053633168e-03
2.035099945e+02,1.325904508e-03
2.037141724e+02,1.559887642e-05
2.039183655e+02,2.312887926e-03
2.041225739e+02,1.359938411e-03
2.043267975e+02,1.751328353e-03
2.045310364e+02,3.729549644e-04
2.047352905e+02,6.111923140e-04
2.049395599e+02,1.257836702e-03
2.051438446e+02,1.768345363e-03
2.053481445e+02,1.006836537e-04
2.055524750e+02,3.401973052e-03
2.057568054e+02,1.376955304e-03
2.059611511e+02,1.666243654e-03
2.061655273e+02,2.483057557e-03
2.063699036e+02,2.210786100e-03
2.065743103e+02,2.874447498e-03
2.067787323e+02,2.653226955e-03
2.069831543e+02,9.004806052e-04
2.071876068e+02,1.547124935e-03
2.073920746e+02,3.389210324e-04
2.075965576e+02,3.163735848e-03
2.078010406e+02,2.878701780e-04
2.080055542e+02,3.180752741e-03
2.082100830e+02,1.700277557e-03
2.084146271e+02,2.738311887e-03
2.086192017e+02,2.108684508e-03
2.088237762e+02,2.619193168e-03
2.090283661e+02,3.389210324e-04
2.092329712e+02,2.397972625e-03
2.094376068e+02,1.666243654e-03
2.096422424e+02,2.006582683e-03
2.098468933e+02,3.436007071e-03
2.100515747e+02,3.401973052e-03
2.102562561e+02,3.725295188e-03
